SMILES,UMAP_1,UMAP_2,UMAP_3
CC[C@@H](NC(=O)NC1CCC(C(=O)OC(C)(C)C)CC1)[C@H]1CCCO1,5.530029,13.228688,10.813874
CC[C@H](c1ccc(F)cc1)N(C)C(=O)Cn1nnc(-c2ccccc2)n1,6.1751213,12.138556,11.640704
CS[C@@H]1CC[C@H](NC(=O)/C=C(/C)c2ccccc2)C1,4.444335,12.582354,11.842888
c1ccc(COC2CC[NH+](Cc3cccnc3)CC2)cc1,4.7723794,13.034107,11.693821
COC(=O)CNC(=O)c1sc2ncn(CC(=O)N3CCCCC3)c(=O)c2c1C,6.410791,12.27017,11.245588
CC(C)CCNC(=O)[C@@H](C)Oc1ccc(N)cc1C(=O)[O-],4.9167867,12.194672,11.403048
COc1ccc(-c2nnc(SCC(=O)c3ccc(Br)cc3)o2)cc1OC,5.9207,11.596674,12.364079
C[C@]1(O)[C@](C)(O)[C@@H](CO)O[C@](C)(Oc2c[nH]c3ccc(Br)c(Cl)c23)[C@]1(C)O,6.573462,12.260111,10.751416
CC[C@H](C)[C@H](C)[NH2+]Cc1ncccc1F,4.035445,12.490419,11.424996
C#CC(C)(C)NC(=O)c1ccc(OC)c(O)c1,4.6523914,12.040861,11.4659195
COc1cc([N+](=O)[O-])ccc1OCc1nc(-c2cccs2)no1,5.9381943,11.480726,11.905169
C[C@H]1CCC[C@H](NC(=O)Cc2c[nH]c3ccccc23)[C@@H]1C,4.8944864,12.717925,11.679784
O=C(CCCc1nc2ccccc2s1)N[C@H]1CCOC1=O,5.2761374,12.120392,12.188369
CC[NH+]1CCC2(CC1)OC[C@H](C(=O)[O-])N2C(=O)c1ccc(F)cc1,5.901377,12.525739,11.343941
Fc1ccc(Oc2ccnc(Sc3nnc(-c4cccs4)o3)n2)cc1,5.6652865,11.447979,12.045107
Cc1ccc(-c2cnc(CCC(=O)N(C)C3CCOCC3)o2)cc1,5.679396,12.7965,11.522037
CCOc1cccc([C@H](C)NC[C@@](C)(O)c2ccc(F)cc2F)c1,5.474263,12.3022,11.299411
C#CCN(Cc1cc(Br)cc(OC)c1O)[C@@H]1CCS(=O)(=O)C1,5.1901426,11.934231,11.097676
C[C@@](O)(CNC(=O)C1CCCC1)c1cccs1,4.1271315,12.675029,11.772828
C[C@@H]1CCC/C(=N/[NH+]=C(/[S-])NCc2ccccc2)C1,4.467064,12.650855,11.677436
O=Cc1ccn(-c2ccc(Br)cc2)c1,4.323508,11.769346,11.9941635
O=C(COC(=O)c1ccc(Cl)nc1)NC(=O)Nc1ccc2c(c1)OCCO2,6.363589,11.75242,11.624635
CCC[C@@H]1C[C@H]1NC(=O)C1(c2ccc(F)cc2F)CCOCC1,5.4157877,12.436992,11.591901
CC[C@@H](O)C(=O)NCc1cccnc1Oc1ccccc1OC,5.4681573,12.039383,11.797249
C[C@H](NC(=O)NCCC[S@](C)=O)c1ccc(Cl)s1,4.553839,12.479036,11.718795
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(F)c(F)c2F)cc1,5.602148,11.27176,10.998478
CC(C)[C@@H](CNC(=O)N1CCc2ccc(Cl)cc2C1)c1cccnc1,6.1565037,12.739975,11.649208
CCCOc1ncnc(Nc2cc(Cl)cc(Cl)c2)c1N,4.821404,11.878568,11.916775
CC(C)CONc1ncnc2sc3c(c12)CCC3,5.1467,12.554247,12.166898
COC[C@H](O)C[NH+]1CCC(C)(C)C1,3.8732283,12.728385,11.3571615
C/C(=N\Nc1ncnc2sc(C)c(C)c12)c1cccc(OC(F)F)c1,6.0127754,11.535109,11.744214
Cc1cc(F)ccc1CCNC(=O)Cc1c[nH]c2c(C)cccc12,5.9328947,12.188159,12.102929
NC(=O)[C@@H]1CCCN(C(=O)Cn2nc(-c3cccs3)oc2=O)C1,5.536769,12.2015295,11.829205
C/C(=C/C(=O)N[C@@H](C)c1c(C)noc1C)c1ccccc1OC(F)F,5.9852653,11.221851,11.480323
COc1cc(OC)c(C(C)=O)cc1CSc1nnnn1-c1ccccc1,6.292159,11.815867,11.859151
CC[C@@H]1CCCCN1C(=S)NC(=O)c1ccc(C)cc1,4.6718955,12.704398,11.663303
O=C(CNc1ccc(Cl)cc1NC(=O)c1ccco1)Nc1ccc(F)c(Cl)c1,6.16952,11.7571125,11.614395
CC(C)(C)[S@](=O)CCNC(=O)c1cccc(F)c1Cl,4.6648483,12.492699,11.3789625
CC(C)c1ccc2c(c1)[C@]1(CC(O)=Nc3c1cnn3Cc1ccccc1Cl)C(=O)N2C,7.0429153,12.266345,11.476556
COc1c(C)cnc(CNC(=O)Nc2ccc(N(C)C)cc2)c1C,5.5269327,12.661266,11.463174
C[C@H]1CCN(C(=O)NCCc2nnc3n2CCCCC3)[C@@H](C)C1,5.607172,13.245221,11.239564
C[C@@H]1Cc2ccccc2N1C(=O)[C@H]1CCCN(C(=O)NC2CC2)C1,5.7963824,13.272046,11.919771
O=C(C/C(=N\Nc1nc(-c2ccccc2)cs1)c1ccccc1)C(F)(F)F,5.933653,10.677921,11.227655
Cc1ccc(C)c(S(=O)(=O)N2CCN([C@H](C)c3nc(N)nc(Nc4ccccc4)n3)CC2)c1,6.711415,11.972171,10.618721
Cc1cccc(C)c1-n1nnnc1CSCc1nnc(C)n1C,6.179553,11.959632,11.83667
C[C@H](CCO)[NH2+][C@H]1CCc2c(Br)cccc21,4.2858872,12.221286,12.073917
CCc1ccsc1-c1cnc(C[NH3+])o1,3.9388356,12.215991,11.59689
C[C@H](NC(=O)[C@H]1CCCN1S(C)(=O)=O)c1ccc2c(c1)OCO2,5.7045984,11.69482,10.249669
CS(=O)(=O)N1CCC(C(=O)Nc2sc3c(c2C#N)CCCC3)CC1,5.809987,11.733003,10.216978
C[C@H](OC(=O)c1ccc2ccccc2n1)C(=O)NCC1CCCCC1,6.025571,12.73852,11.518635
C[C@@H](Sc1cc(Cl)ccc1Cl)C(=O)N1CCC[C@H](CCC(N)=O)C1,5.820013,12.684222,11.494682
COc1cc(-c2ccno2)ccc1S(=O)(=O)NCc1ccco1,5.691015,11.510659,10.742733
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](NC(=O)COc1ccc(C3SCCCS3)cc1)C2,6.5144157,12.883837,10.979127
Cc1c(C)n(-c2ccccc2)c2nc(C(=O)Nc3ccc(F)cc3)nc(N3CCCCC3)c12,7.2121673,12.223504,11.192175
CC(C)C(=O)Nc1cccc(NC(=O)C(=O)NCC[C@H]2C[C@H]3CC[C@@H]2C3)c1,6.4705267,12.931782,11.161543
CC(=O)Nc1cccc(NC(=O)CCc2c(C)[nH]c(=S)[nH]c2=O)c1,5.580771,11.946307,11.967701
COc1ccccc1[C@H]1CCCN1C(=O)[C@@H](C)CCOc1ccccc1,6.3802447,12.934219,11.548315
CCNc1ncc(COCC2CCCCC2)s1,4.274089,12.896708,11.561363
O=C([O-])CC1=C(C(=O)[O-])CCCC1,4.0329742,12.136641,11.38409
CCc1cc(Cn2cc(N)nn2)n(C)n1,4.4055204,11.797412,11.8040695
CCCn1nnnc1CN1CC[C@]2(C1)NC(=O)N(C(C)C)C2=O,5.3088174,12.93021,11.662499
Cc1cc(C)c2c(-c3ccccc3)nc(SCC(=O)NC3CC3)n2n1,6.037305,12.922195,12.239198
Cc1cnc([C@H](C)NC(=O)NNC(=O)Nc2ccccc2)s1,5.400622,12.103476,11.949274
COc1ccc(-n2nc(C)c3c2C[C@H](c2cc(OC)c(OC)c(OC)c2)CC3=O)cc1,7.2155833,12.165814,11.366366
Cc1ccccc1[C@@H]1C[C@H](C)N(C(=O)[C@@H](C)Sc2ccccn2)C1,6.0184603,12.911699,11.70538
Cc1ccc([C@H]2C3=C(NC(=O)N2C)c2ccccc2C3=O)cc1,6.1103597,12.513888,12.177939
Cc1cc(C)cc(O[C@H]2CCCC(C)(C)[C@@H]2O)c1,4.369985,13.067447,11.445437
CC[C@@](C)([C@@H]([NH3+])c1cc(Br)ccc1F)N1CCOCC1,4.9689364,13.070504,11.723588
Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)c([N+](=O)[O-])c1,6.1921864,11.553867,11.828119
CC(C)(C)c1nc(CC[NH2+]C2CCN(Cc3cccnc3)CC2)cs1,5.8924155,13.285855,11.351657
COc1ccc(S(=O)(=O)N(CC(=O)N2CC[NH2+]CC2)C(C)C)cc1,5.7461853,11.805591,10.152533
CC1([C@H]([NH3+])Cc2cccs2)CCCC1,3.9117315,12.794189,11.689537
C#CCOc1ccc(/C=C2\SC(=O)N(Cc3ccc(F)cc3)C2=O)cc1,5.973822,11.813938,11.546091
COc1ccc(-n2c(C)cc(/C=C3\C(=N)N4N=C(SC)SC4=NC3=O)c2C)cc1Cl,6.888069,12.005003,11.543182
Cc1cccc(C)c1OCC(=O)OCCN1C(=O)c2ccccc2C1=O,6.030828,12.197461,11.7527075
CCCN(CC(=O)NC)C(=O)Cc1cccc(Cl)c1,4.573374,12.363779,11.535766
COc1ccc(O[C@H](C)C(=O)N(C)[C@@H](C)Cc2cccs2)cc1,5.5643806,12.532672,11.661928
CC[NH2+][C@]1(C(=O)[O-])CC[C@@H](N2C[C@H](C)O[C@H](C)C2)C1,4.4677153,13.056463,11.232255
COc1ccc(-c2cc(C(=O)N3CCC(O)(Cn4cc[nH+]c4)CC3)[nH]n2)cc1,6.574164,12.723836,11.447016
CC[C@@H](C)[NH+]1CCN([C@H]2CC[C@H]([NH2+]C)C2)CC1,4.1000805,13.143936,11.414714
N#CC(/C=C1/C(=O)N(c2c(Cl)cccc2Cl)c2ccccc21)=C(/N)NCCO,6.677882,12.084346,11.766774
COc1ccccc1CN1CCO[C@H](c2cccc(OC(F)F)c2)C1,5.852178,11.466104,11.402489
Cc1cccc(CSC2=NC(=O)[C@H]3C(=N2)NC(=O)C[C@H]3C(=O)Nc2ccc(F)c(Cl)c2)c1,6.79023,11.867225,11.078237
O=C([O-])CCNC(=O)N[C@@H]1CCOC1,3.9735649,12.339572,11.277
Cc1nc(C2CCCC2)sc1-c1nc(-c2ccc(C#N)cn2)no1,5.7726154,12.624228,12.043638
Cc1ccc(-n2ncc(C(=O)N3CC[C@@H](C)[C@H](O)C3)c2C2CC2)cc1Cl,6.045539,13.107779,11.982605
CC1CCN(C(=O)c2cccc(NC(=O)c3ccccc3OC(C)C)c2)CC1,6.6195292,12.787714,11.30314
O=C([O-])C1([C@@H]2CCCC[C@H]2O)CCOCC1,4.030391,12.818232,11.262896
COCCN1CCN(C(=O)N[C@@H]2CCN(c3ccc(Cl)c(F)c3)C2)CC1=O,6.036821,12.661882,11.256435
Cc1cscc1C[NH2+]C[C@@H](O)C[NH+]1CCCC1,4.109337,12.849549,11.654191
CC(C)c1ccc(OC(=O)C[C@H]2CCCO2)cc1,4.313112,12.424881,11.551125
C[C@@H](c1ccccc1)N(C)C(=O)Nc1cccc(C[NH+](C)C)c1,5.2806554,12.836318,11.34805
CCC(CC)[C@H](CNC(=O)c1cnc2c(C)cccn2c1=O)[NH+](C)C,6.232006,12.819359,11.9317465
Cn1ncc2c1CCC[C@H]2NC(=O)NC[C@H](O)COc1ccc(F)cc1,6.0656214,12.303956,11.522286
CC[S@@](=O)[C@@H]1CCCC[C@@H]1NC(=O)c1ccc(-n2cncn2)c(F)c1,5.7246995,12.364099,11.324483
O=c1[nH]c2ccc(-c3csc(NC[C@H]4CCCO4)n3)cc2[nH]1,5.467971,12.201607,12.141696
CCc1ccc(S(=O)(=O)NCC2([NH+](C)C)CCOCC2)s1,5.5802326,11.874512,10.107316
Cc1ccc(F)c(Br)n1,4.4397035,11.553452,11.795389
CCc1cc(=O)oc2cc(C)cc(O[C@H](C)C(=O)NCc3cccnc3)c12,6.7769384,12.247022,11.691144
CC[C@H](C)NC(=O)c1sc(C)cc1OC,4.1414843,12.229884,11.588685
C=CCN(C(=O)c1cccc(NC(C)=O)c1)c1nc(-c2ccccc2)cs1,6.4487095,12.101262,11.876967
Cc1ccc(Oc2cccc(C(=O)Nc3nccs3)c2)nn1,5.440357,11.531053,12.048101
Cc1cn2c([nH+]1)CC[C@H](NS(=O)(=O)N1CCO[C@H](C)C1)C2,5.5129867,11.7404585,10.233046
NC(=O)c1ccsc1NC(=O)COC(=O)c1cccc(-n2cccc2)c1,6.038096,11.631578,12.0262
Fc1cccc([C@H](C[NH2+]C2CC2)Cc2cccs2)c1,4.6633453,12.627052,11.814008
Cc1ccc(C)c(N2C[C@@H](C(=O)Nc3nnc(CCNC(=O)c4ccccc4Cl)s3)CC2=O)c1,6.9846473,12.085404,10.990472
Cc1ccc([N+](=O)[O-])c(C)c1OCC(N)=O,4.419898,11.717289,11.62889
CC(C)[NH+]1CCC(N2CCN(CC3=c4ccccc4=[NH+]C3)C[C@@H]2CCO)CC1,6.245263,13.332893,11.146304
Cc1nc(C[C@H]([NH3+])[C@@H]2COc3ccccc3C2)sc1C,4.8201895,12.62748,12.051824
C[C@H](Nc1cc(F)cc(F)c1)c1cc(F)ccc1O,5.007945,11.641144,11.577853
CC(C)[C@H](NC(=O)c1cccs1)C(=O)NN1CCOCC1,5.091463,12.780289,11.489104
Cc1cc(CCl)cnc1N(C)c1ccccc1,4.313332,11.982504,11.895275
CC(C)NC(=O)CCNC(=O)[C@@H]1C[C@@H]1c1cccc2ccccc12,5.6974354,13.122181,12.065055
C[C@H]1CC(N)=C(C#N)C1(C#N)C#N,4.068034,11.962772,11.685987
CC(=O)N[C@@H](CC(=O)N[C@H](C(N)=O)C(C)(C)C)c1c(F)cccc1F,5.3907514,12.634144,10.989465
Cc1cnn(CCCNC(=O)N2CCCC[C@H](N3CC[NH+](C)CC3)C2)c1,5.887942,13.328936,11.190306
Cc1ccccc1CC(=O)N1CCC[C@@H]1CNC(=O)OC(C)(C)C,5.425027,13.060358,10.911028
CC(C)CC[C@@H](C)NC(=O)Nc1ccc([S@@](C)=O)c(F)c1,5.1059465,12.666968,11.228889
CN(C)/C=C/C(=O)Oc1ccc(Cl)cc1,4.338746,12.064956,11.660996
COC(=O)c1sc(NC(=O)Cc2csc(C(C)C)n2)nc1C1CC1,5.734547,13.028462,12.165911
Cc1ccc(C[NH+]2CCN(c3nc4c(c(=O)[nH]c(=O)n4C)n3Cc3cccc(C)c3)CC2)cc1,7.2195168,12.324861,11.110023
CC(C)CNC(=O)CNC(=O)[C@H]1CCC[NH+]1Cc1ccc(F)cc1,5.503418,12.986183,11.241233
CC(=O)NNC(=O)c1ccsc1NC(=O)c1ccc([N+](=O)[O-])cc1,5.7279487,11.456846,11.844089
C[C@H](C#N)Sc1nc(-c2ccccc2)cs1,4.3928027,11.769383,12.096273
C[C@H](Oc1ccc(F)cc1)C(=O)NCc1ccccn1,5.0267673,11.689243,11.753655
O=S(=O)(N[C@@H]1CCCOc2ccc(F)cc21)c1ccc2c(c1)OCCCO2,7.154377,13.212453,11.694997
O=C(CCc1nc2ccccc2[nH]1)NCCC(=O)N[C@@H]1CCS(=O)(=O)C1,5.7318363,12.032612,10.660132
c1ccc(-c2csc3ncnc(Nc4ccc5c(c4)OCCO5)c23)cc1,6.3345823,12.053422,12.248254
C[C@H](Cn1ccnc1)NS(C)(=O)=O,4.97793,11.826066,10.505425
NNC(=O)[C@@H]1CC[C@H](CSc2cccc(F)c2)O1,4.5308676,12.117065,11.707426
O=C(CCC(=O)N1CCN(c2cccc(Cl)c2)CC1)Nc1ccc2[nH]ccc2c1,6.7808933,12.484806,11.249586
C[C@@H]1CCc2sc(C(=O)N3CC[S@@](=O)C(C)(C)C3)cc2C1,4.867343,12.7863655,11.1104965
O=C(NC[C@@H]1CCC[NH+](CC2=c3ccccc3=[NH+]C2)C1)[C@H]1NN=C2C=CC=C[C@H]21,6.503658,13.189684,11.276515
CC(=O)NCCNC(=O)c1cnn(-c2ccc(C)c(Cl)c2)c1C1CC1,5.808392,13.021893,12.135307
CCN(CC)c1ccc(N)c(N)[nH+]1,3.8922107,12.415251,11.651449
Cc1cc(NC(=O)C(=O)Nc2cn[nH]c2)n(-c2ccccc2C)n1,5.780891,11.91716,11.941589
CCC[NH+](CCO)C[C@H]1[C@H](N)C(C)(C)OC1(C)C,4.3210773,13.20268,11.298395
O=C(NCc1ccccc1-n1ccnc1)C(=O)Nc1ccc2[nH]ccc2c1,6.4211917,11.822541,12.05467
CCCC1=NN2C(=N)/C(=C\c3ccc(C(C)C)cc3)C(=O)N=C2S1,5.9908524,12.393937,12.20823
CCCC[C@H](CC)CNC(=O)Nc1ccc(C#N)cc1,4.4975004,12.564716,11.523395
Cc1cc(Br)cc(C)c1NC(=O)c1nnn[n-]1,4.7144294,11.4908285,11.912295
Cc1nn(C)c(=O)c(C(=O)NCC(C)(C)c2ccccc2)c1C,5.373072,12.713033,11.245518
COc1ccc([C@@H]2c3c(-c4ccc(Cl)cc4)n[nH]c3C(=O)N2C2CCCC2)cc1OC,7.186667,12.190219,11.360361
Clc1ccc(C2([NH2+]C3CCCC3)CCOCC2)cc1,4.424647,13.108174,11.683299
C[C@H]1CN(C(=O)[C@@H]2CCS(=O)(=O)C2)C[C@H](C)O1,4.942541,11.899391,10.469417
COc1ccc(-n2c(C)cn3c4c(=O)n(CC(C)=O)c(=O)n(C)c4nc23)cc1,6.6867704,12.112632,12.419455
C[C@@H](Oc1cccc(Cl)c1Cl)C(=O)N1CCC(CN(C)C(=O)OC(C)(C)C)CC1,6.0511293,13.06354,11.015176
O=C(Cc1cc(F)ccc1F)N1CCO[C@@H](c2ccc(Cl)cc2)C1,5.8679504,11.756742,11.435069
Cn1cnnc1C[NH+]1CC[C@]2(CCCN(C3CCCC3)C2=O)C1,6.1333313,13.260931,11.406528
COc1ccc(CNC(=O)NC[C@@H](C)[NH+]2CCc3sccc3C2)cn1,6.0217505,13.0858,11.314043
CCn1ncc(Br)c1C(=O)N[C@@H]1C(=O)N2C(C(=O)NCC(C)C)=C(C)CS[C@@H]12,6.5577006,12.084021,11.412781
C[C@@H](C[C@@H]1CCCCC[NH2+]1)[NH2+]CC(C)(C)C,4.01698,13.084145,11.453026
CCOC(=O)c1ccc(N[C@H]2c3ccccc3C(=O)N2Cc2ccc3c(c2)OCO3)cc1,7.1598306,12.015431,11.327183
Cc1cc2ccccc2n1CCC(=O)N(CCO)[C@]1(C)CCS(=O)(=O)C1,5.8377566,11.917456,10.395283
COC(=O)Cc1ccc(C[NH+]2CC[C@H](CC(C)C)C2)s1,4.587108,13.102643,11.657744
Cc1noc(C)c1[C@H]1CCCN1C(=O)CCc1nc(-c2ccccc2)no1,6.2942505,12.586806,11.677063
C[C@@H](NCc1nnc(-c2ccccc2)s1)c1ccc(-c2ccccc2)o1,6.5572753,12.3780775,11.816313
O=C(Nc1cccnc1)C1=CC=CN2CCS(=O)(=O)N=C12,5.492737,11.521796,10.848582
CS(=O)(=O)N1CCCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1,5.8005667,11.32688,10.680553
Cc1nnc(CN(C)Cc2cc(Cl)ccc2F)n1C,4.6817346,11.98394,11.847834
Cc1cnc([C@@H](NC(=O)N(C)Cc2nccn2C(F)F)C2CC2)s1,5.501087,12.2125225,11.623509
CC1=[N+](c2ccc(C)cc2)C(SCC(=O)Nc2cccc(C(F)(F)F)c2)=NC(C)(C)C1,6.401205,11.490069,10.947617
CC[C@@H]1C[C@@H](C)CC[C@@H]1[NH2+]CCNS(C)(=O)=O,5.039856,11.951535,10.348037
Cc1cccc(-c2nc3scc(CCNC(=O)C(=O)Nc4ccccc4Cl)n3n2)c1,6.717498,11.782633,11.866642
CC1CCN(c2ccc([N+](=O)[O-])cc2C(=O)NCc2ccc3c(c2)OCCO3)CC1,6.9170327,12.349441,11.401861
C[C@@H]1CCCC[C@H]1[NH+]1CCC([NH2+][C@@H]2CCCCC[C@@H]2CO)CC1,4.692315,13.466506,11.182831
CCC[NH+](C)C[C@@H]1CCN(Cc2cc(Br)ccc2[N+](=O)[O-])C1,5.195992,13.182208,11.605422
Cc1cccc([C@H]2CCCC[NH+]2Cc2noc(C3CC3)n2)c1C,5.723523,13.235497,11.94303
O=C(CSc1ncccc1-c1nc2ccccc2[nH]1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,6.8748493,11.962867,10.840168
CC(C)(C)OC(=O)[C@@H]1N[C@H](C(=O)[O-])C(C)(C)S1,4.774329,12.716089,10.877564
C[C@@H]1[NH+]=c2ccccc2=C1CCN1C(=O)[C@H]2CCCC[C@@H]2C1=O,6.075067,13.132553,11.814594
O=C(NCC(=O)N1CC=C(c2ccccc2)CC1)NCc1ccccc1,6.184327,12.545726,11.497418
O=C([O-])CCN1C(=O)C(=O)/C(=C(\O)c2ccc(Cl)cc2)[C@@H]1c1ccc2c(c1)OCO2,6.9688716,11.83743,11.429007
C=CCSc1nc(N)c(C#N)cc1C#N,4.2395964,11.768095,11.861101
N#Cc1ccc(OCC(=O)Nc2ccccc2N2CCc3ccccc32)cc1,6.7227697,12.384635,11.7793865
C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@H]2C1=CC(=O)OC1,6.733763,12.819997,10.8837185
COc1ncnc(N2CC[NH2+][C@H](C)C2)c1[N+](=O)[O-],4.53414,11.936533,11.391481
CC1(C)C(=O)N(CC2(CC(N)=S)CC2)S1(=O)=O,4.9748344,11.830703,10.805933
Cc1nn(C)cc1CN1CCN(C(=O)[C@@H]2C[C@@H]2C)CC1,4.8626075,13.165284,11.618292
CCOC(=O)CN(CC1CC1)C(=O)[C@@H]1SCCc2sccc21,5.443124,12.992243,12.04038
CCNc1nc2c(s1)[C@@H](c1ccc(Cl)c(Cl)c1)CC(=O)N2,5.4143896,11.807258,12.321456
O=C([O-])C[C@@H]1CN(c2ccc([N+](=O)[O-])cc2Cl)CCO1,5.167573,11.602108,11.646045
Cc1noc(C)c1CSc1ccccc1C(=O)Nn1cnc2ccccc21,6.4778566,12.072898,12.036874
OCc1cn2c(n1)OC(Cl)=CC2,4.268334,11.7159195,11.727183
CC(=O)Nc1cc(NC(C)=O)cc(C(=O)Nc2cc(C)cc3cccnc23)c1,6.549732,12.184971,11.73808
C[C@@H](c1cscc1Br)[C@@H](C)Cl,4.1708364,12.063029,12.078327
CCOC(=O)c1cccc(NC[C@H](O)c2ccc(Cl)cc2)n1,5.160225,11.916,11.924535
CC[C@H](S[C@H](C)c1cccs1)C(N)=O,4.0167627,12.383877,11.821389
COCCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccccc3)C2)[C@H]1c1cccnc1,7.258451,12.198931,11.257127
Cc1ncsc1C(=O)N1CCC[C@H]1c1nc2c(c(C)[nH+]1)CCCN2CC1CCCCC1,7.1171126,12.709714,11.104686
Cc1ccc(NC(=O)Cn2c(=O)oc3cc(S(=O)(=O)N4CCCCC4)ccc32)c(Cl)c1,6.5407524,11.809173,10.636735
Cn1c(Cn2ccnc2)nnc1[C@@H]1CCCN(C(=O)CCc2cccs2)C1,6.3775377,12.758531,11.53068
COC(=O)N1CCc2c(sc(NC(=O)c3ccccc3Br)c2C#N)C1,5.8747945,11.599208,12.393152
CCC[C@@H]1NC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O,6.3663764,12.237266,11.534425
C[C@@H]([NH3+])c1ccccc1O[C@H]1CCO[C@]2(CCSC2)C1,4.7536435,12.966136,11.887893
COc1ccc([C@H]([NH2+]Cc2csc(-c3ccsc3)n2)C(C)C)cc1,5.8309593,12.922244,11.940514
CSc1ccc2c(C)cc(N3CCO[C@@H](C(F)(F)F)C3)nc2c1,5.862171,10.757509,11.363307
Cc1ccoc1/C([O-])=N/S(=O)(=O)c1ccc(C(F)(F)F)cc1,5.724555,10.799702,11.083555
CSc1ccccc1NC(=O)CSc1nc2ccc(Cl)cc2[nH]1,5.73107,11.585244,12.23703
Cc1cc(C)n2c(C[NH2+][C@@H]3CCCc4ccc(F)cc43)cnc2n1,6.157571,12.608284,11.858783
CC(=O)c1ccc(Nc2ncnc(Nc3ccccc3C)c2[N+](=O)[O-])cc1,6.395439,11.956489,11.725701
COc1ccc(NC[C@H](C)Oc2cccc(C)c2)cc1,4.7025743,12.250331,11.959651
COc1ccc(CN(C)C(=O)CCC(=O)c2cccs2)cc1F,5.5669694,12.060453,11.643351
CCCc1cc(C(=O)Nc2ccc3ccccc3c2)n(C)n1,5.61734,12.373759,12.373105
CC(C)(C)c1nc(CNC(=O)N[C@H]2CCCC2(C)C)no1,5.0089364,12.949836,10.974054
CC(=O)Nc1ccc(S(=O)(=O)N2CCc3ccccc3[C@H]2CC(=O)NCc2cccc(C)c2)cc1,7.0099525,12.114737,10.881454
C[C@@H]1CN(Cc2noc(-c3ccc(F)cc3)n2)CC[C@@H]1[NH3+],5.132558,12.3971815,11.656048
CC(C)(C)C[NH+]1CCC(Oc2ccc(C(=O)N[C@@H]3CCOC3)cc2Cl)CC1,6.1599126,13.213451,11.089942
Nc1ccc2c(c1)CC[C@H]2Nc1ccc(I)cc1,4.750765,11.502285,12.331337
Cc1oc(C(=O)N2CCCC(C)(C)CC2)cc1S(=O)(=O)N(C)C,5.6507487,11.797977,10.153765
COc1ccc(N)cc1-c1ccccc1,4.105587,12.1190195,11.800045
Cc1cc(CC(=O)Nc2ccc(OC(F)F)c3ncccc23)no1,5.814621,11.140332,11.599215
CC[NH+](CC)[C@@H](CNC(=O)c1ccncc1Cl)c1ccccc1,5.021487,12.611794,11.7926855
C[C@H]1CC[C@H](C(N)=O)CN1C(=O)Cn1ncc(=O)c2ccccc21,5.9887958,12.370438,11.677205
C[C@H]1CCC[C@]2(CC[NH2+]C[C@@H]2c2cccc(Br)c2)C1,4.647228,13.150617,11.71582
C[C@@H]1SCCC[C@]1(C[NH3+])N1CCC(C[NH+](C)C)CC1,4.298294,13.283675,11.367204
O=S(=O)(Cc1noc(Cc2ccccc2)n1)c1ccc2ccccc2c1,6.2323165,11.759074,10.78716
COC(=O)c1cc([C@@H]2CC(=O)Nc3c2c(C(C)(C)C)nn3C)ccc1O,6.3873487,12.612814,11.906182
CC[C@@H]([NH2+]CCCC(C)(C)C)c1cnn(C)c1,4.126152,13.058502,11.369663
Cn1ncc(SCC(=O)[O-])c(Cl)c1=O,4.505002,11.561278,11.703507
CCc1noc([C@@H](C)[NH+]2CC=C(c3cccc(OC)c3)CC2)n1,5.5342174,13.125211,11.705958
CCN(CC)c1ncnc(Cl)c1[N+](=O)[O-],4.364579,11.920287,11.404125
COc1ccccc1NC(=O)C(=O)N[C@H](c1ccc(F)cc1)c1nccn1C,6.3190784,11.995463,11.450215
Cc1csc(CSc2ccc(N)cc2Cl)n1,4.459703,11.870842,12.110857
Cc1noc([C@H]2CCCCN2C(=O)[C@@H]2C[C@@H]2c2ccccc2)n1,5.642893,13.178894,12.043799
C=C(C)COc1ccc2c(c1)[C@H]1C=CC[C@H]1[C@@H](c1ccc(O)cc1)N2,6.734991,12.667592,11.775965
C=C(C)C(=O)Nc1ccc(/C=C/C(=O)c2ccc(OC)cc2)cc1,5.563966,11.883622,11.808551
COc1cc2c(cc1NC(=O)[C@H]1COc3ccccc3O1)oc1ccccc12,6.601497,11.958575,12.093644
C[C@@H](NC(=O)N1CCC[C@@H](O)C1)C(C)(C)c1ccccc1,4.86662,13.089934,11.228467
CC[NH+](CC)C[C@H]1CC[NH2+]C1,3.8316448,12.841461,11.377331
C[NH2+]C[C@H]1C[C@H]1c1ccccc1Br,4.182191,12.150482,12.058958
COC(=O)c1ccc(CN2C(=O)N[C@H](Cc3ccccc3)C2=O)o1,5.7636886,11.924699,11.747966
O=C(NCCC[NH+]1CCCC1)c1ccc2c(c1)NC(=O)[C@@H]1CCCCN21,6.31965,13.191158,11.452481
Cc1cscc1C[NH2+][C@H]1CCC[C@@H](C)C1,3.9231598,12.882251,11.624161
